image,text
data/raw/newspaper/68.png,"محمد خلیل نے تصدیق کی ہے کہ ان کی 10 ماہ کی بیٹی کو کرنٹ لگنے سے انتقال ہو گئی ہے۔

محمد خلیل نے مزید بتایا کہ بدقسمتی سے یہ حادثہ پیش آیا ہے، مجھے امریکا میں اطلاع ملی، اب واپس پاکستان آ رہا ہوں۔"
data/raw/newspaper/69.png,آرٹی فیشل انٹیلی جنس (اے آئی) ٹیکنالوجی سے انسانیت کو لاحق ممکنہ خطرات کے حوالے سے کافی بحث کی جا رہی ہے۔
data/raw/newspaper/70.png,انہوں نے کہا کہ ایڈوانسڈ اے آئی کا کنٹرول حکومتوں یا طاقتور اداروں کی بجائے بڑے پیمانے پر لوگوں کے پاس ہونا چاہیے۔
data/raw/newspaper/71.png,"پاکستان میں پہلی بار مقامی طور پر ایک اے آئی ڈیٹا سینٹر اور خودمختار کلاؤڈ متعارف کروا دیا گیا ہے، جس سے ملک میں صحت، مالیات، عوامی تحفظ اور دیگر شعبوں میں مصنوعی ذہانت کے استعمال میں تیزی آنے کی توقع ہے اور ساتھ ہی سائبر سیکیورٹی اور ڈیٹا شفافیت بھی مضبوط ہوگی۔

ڈان اخبار میں شائع رپورٹ کے مطابق ٹیلی وائٹ نار نے ملک میں پہلی بار مقامی طور پر مصنوعی ذہانت کا ڈیٹا سینٹر اے آئی ڈیٹا سینٹر اور خودمختار کلاؤڈ لانچ کر دیا ہے، جس سے صحت، مالیات اور عوامی تحفظ سمیت مختلف شعبوں میں پاکستان میں اے آئی کے استعمال میں تیزی آنے کی توقع ہے، جبکہ سائبر سیکیورٹی اور ڈیٹا شفافیت بھی مضبوط ہوگی۔"
data/raw/newspaper/72.png,"ڈینا والٹ کی سی ای او مہوش سلمان علی نے بتایا کہ ڈینا والٹ پاکستان کا واحد ڈینا سینٹر ہے جو جی پی یو سروسز فراہم کر رہا ہے۔

انہوں نے کہا کہ اگرچہ یہ مشکل ہے، لیکن ہم نے 3 ہزار سے زائد جی پی یوز حاصل کیے ہیں اور انہیں بطور سروس فراہم کر رہے ہیں، مزید کہا کہ اس طرح ہم ملک کا واحد اے آئی فعال ڈینا سینٹر بن چکے ہیں۔

مہوش علی کے مطابق ڈینا والٹ پاکستان کے پاس نویڈیا کی جانب سے جی پی یو نیوز کے لیے باضابطہ خصوصی منظوری موجود ہے اور یہ جی پی یو نویڈیا کے پارٹنرز سے خریدتی ہیں۔"
data/raw/newspaper/73.png,"پاک انسٹیٹیوٹ فار پیس سٹڈیز کی 'پاکستان سیکیورٹی رپورٹ 2025' کے مطابق ملک بھر میں 699 دہشت گرد حملے ریکارڈ کیے گئے، جو 2024 کے مقابلے میں 34 فیصد زیادہ ہیں۔ ان حملوں میں ایک ہزار 34 افراد جاں بحق اور ایک ہزار 366 افراد زخمی ہوئے جو بلاکٹور میں 21 فیصد اضافے کی نشاندہی کرتا ہے۔

مجموعی طور پر تنازعات سے جڑے پرتشدد واقعات جن میں دہشت گرد حملے، انسدادِ دہشت گردی آپریشنز، سرحدی جھڑپیں اور اغوا شامل ہیں، بڑھ کر 11 سے 24 تک پہنچ گئے، جو 2024 کے مقابلے میں 43 فیصد اضافہ ہے۔ ان واقعات کو اب محض وقتی ناکامی قرار نہیں دیا جا سکتا بلکہ ایک ایسے بحران کی طرف اشارہ کرتے ہیں جو تیزی سے پھیل رہا ہے اور جس پر قابو پانا مشکل ہوتا جا رہا ہے۔

سب سے نمایاں تبدیلی یہ ہے کہ دہشت گردی کا بدف کون بن رہا ہے۔ اب شہید ہونے والوں میں سیکیورٹی اہلکاروں کا بڑا حصہ شامل ہے۔ پولیس اسٹیشنز، سیکیورٹی قافلے اور چیک پوسٹیں بار بار حملوں کا نشانہ بن رہی ہیں جبکہ فوجی یونٹس بھی نشانہ بننے لگے ہیں۔"
data/raw/newspaper/74.png,"تشدد جغرافیائی طور پر بھی مخصوص علاقوں میں مرکوز ہے۔ تقریباً تمام دہشت گردانہ حملے خیبر پختونخوا اور بلوچستان میں ہوئے، خیبر پختونخوا کے جنوبی اضلاع میں قانون نافذ کرنے والے اداروں پر حملے معمول بن چکے ہیں۔

بلوچستان میں شدت پسندوں نے اپنی حکمتِ عملی کو محض 'ہٹ اینڈ رن' (حملہ کرو اور بھاگ جاؤ) تک محدود نہیں رکھا، بلکہ اب اس میں شاہراہوں کی ناکہ بندی، اغوا اور بنیادی ڈھانچے کی تخریب کاری بھی شامل ہو چکی ہے۔ یہ واضح ہو چکا ہے کہ ملک کی مغربی سیکیورٹی کے لحاظ سے سب سے بڑی فالٹ لائن بن چکی ہے۔

ریاست نے اس کا جواب طاقت سے دیا ہے۔ انسدادِ دہشت گردی کارروائیوں میں تیزی لائی گئی، جن میں ایک ہزار سے زائد دہشت گرد مارے گئے۔ لیکن عسکری کارروائیوں پر یہ شدید انحصار ایک گہرے مسئلے کی نشاندہی کرتا ہے کہ سیکورٹی آپریشنز کے باوجود حملوں کی تعداد بڑھ رہی ہے۔"
data/raw/newspaper/75.png,"کراچی میں مذہبی جذبات مجروح کرنے کے الزام میں درج مقدمے کی سماعت کے دوران سیشنز کورٹ میں پیٹیوور رجب بٹ پر جسمانی حملہ کیا گیا جس کے باعث عدالت کا ماحول بدنظمی کا شکار ہوگیا۔

رجب بٹ کو 20 دسمبر کو دی گئی عبوری ضمانت کی مدت ختم ہونے پر آج (پیر کو) سیشنز کورٹ سینٹرل میں پیش ہوئے تھے تاہم سماعت کے دوران بنگاما ہونے اور ان پر حملہ کر دیا گیا۔

ان کے وکیل میاں علی اشفاق نے سوشل میڈیا پلیٹ فارم ایکس پر بیان میں الزام لگایا کہ کراچی سٹی کورٹ کے احاطے میں کچھ وکلا نے ان کے موکل پر ان کی موجودگی میں حملہ کیا جس سے رجب بٹ زخمی ہوئے۔ ان کا کہنا تھا کہ بار بار روکنے کے باوجود تشدد جاری رکھا گیا جو وکلا کے لیے غیر پیشہ ورانہ طرزِ عمل ہے۔"
data/raw/newspaper/76.png,"حال ہی میں ژونگ فینگ لین نے بھی اپنی شناخت کی تلاش کے لیے رجسٹریشن کروائی، ایک خاتون نے ان کی تصویر دیکھ کر شبہ ظاہر کیا کہ وہ ان کے خاندان کی گمشدہ بیٹی ہو سکتی ہے، بعد ازاں ڈی این اے ٹیسٹ نے خاندانی تعلق کی تصدیق کر دی۔

7 جولائی کو ژونگ فینگ لین اپنے آبائی شہر پہنچیں جہاں انہوں نے اپنے والدہ سے گلے لگ کر جذباتی انداز میں کہا کہ مجھے کبھی امید نہیں تھی کہ اس زندگی میں دوبارہ اپنی ماں کو دیکھ سکوں گی۔

ژونگ فینگ لین کا کہنا ہے کہ میں اب اپنے اصل خاندان کے ساتھ وقت گزاروں گی اور باقاعدگی سے ان سے ملاقاتیں کرتی رہوں گی۔"
data/raw/newspaper/77.png,"پاکستانی اداکارہ ہما ماڈل ہما سلیم نے ایک پاکستانی کرکٹر پر براسانی، دھمکیوں، ذہنی اذیت اور کردار کشی کے سنگین الزامات عائد کرتے ہوئے کہا ہے کہ میں جلد اپنی قانونی ٹیم کے ساتھ شواہد بھی سامنے لاؤں گی۔

ہما سلیم نے انسٹاگرام میں کسی کرکٹر کا نام لیے بغیر لکھا ہے کہ میں ایک انتہائی پریشان کن صورتِ حال سے گزر رہی ہوں کہ میں ایک ایسے شخص کے متعلق بات کر رہی ہوں جو بہت ہی دھوکے باز، فراڈی اور خواتین کے ساتھ نامناسب رویہ رکھنے والا ہے۔

انہوں نے دعویٰ کیا کہ 2 ماہ سے اس کریکٹر سے کوئی رابطہ نہیں تھا، لیکن جب بھی میں اپنی زندگی میں آگے بڑھنے کی کوشش کرتی ہوں، وہ دوبارہ آ کر ذہنی طور پر پریشان کرتا ہے۔"
data/raw/newspaper/78.png,"سونم وانگ چک کی صحت سے متعلق سوال پر عامر خان نے تشویش کا اظہار کرتے ہوئے کہا کہ سب لوگ ان کی صحت اور زندگی کے حوالے سے فکر مند ہیں اور امید کرتے ہیں کہ ان کی بھوک ہڑتال بخیریت ختم ہو جائے گی۔

رپورٹ کے مطابق سونم وانگ چک نئی دہلی کے جنتر منتر میں گزشتہ 19 روزہ سے غیر معینہ مدت کی بھوک ہڑتال پر ہیں، احتجاج کا آغاز پرچہ لیک ہونے کے خلاف ازاں کیا گیا تھا، جو بعد میں امتحانی نظام میں اصلاحات اور مطالبات پر مبنی وسیع تحریک میں تبدیل ہو گیا۔

مظاہرین وفاقی تعلیم وزیر دھرمیندر پردھان کے استعفے اور مسابقتی امتحانی نظام میں اصلاحات کا مطالبہ کر رہے ہیں، جبکہ سونم وانگ چک نے 20 جولائی کو چلو پارلیمنٹ مارچ میں شرکت کی بھی اپیل کی ہے۔"
data/raw/newspaper/79.png,"وسیم عباس نے کہا کہ رجب بٹ کو کون جانتا ہے؟ فہد مصطفیٰ پاکستان کے سب سے بڑے ہیروز میں سے ایک ہیں۔

انہوں نے کہا کہ اگر کوئی فہد مصطفیٰ کو نہیں جانتا تو شاید وہ جنگل میں رہتا ہو گا، میں شرط لگا سکتا ہوں کہ میں نے آج تک رجب بٹ کی ایک بھی ویڈیو یا کلپ نہیں دیکھا۔

اداکار نے کہا کہ فہد مصطفیٰ گیم شو کی وجہ سے ملک بھر میں پہچانے جاتے ہیں۔"
data/raw/newspaper/80.png,"ان کا کہنا ہے کہ ہر خاتون کی طرح میری بھی کچھ ترجیحات ہیں، مادی آسائشوں سے زیادہ شخصیت اور اخلاق کو اہمیت دیتی ہوں۔

نمرہ مہرہ کا کہنا ہے کہ میرے نزدیک ایک مثالی شریک حیات وہ ہے جو نرم مزاج، خوش اخلاق اور شائستہ گفتگو کرنے والا ہو۔

انہوں نے کہا کہ میں اپنے ہونے والے شوہر میں سب سے اہم یہ خوبی دیکھنا چاہتی ہوں کہ وہ مشکل حالات میں تحمل اور بردباری کا مظاہرہ کرے، گھبراہٹ یا اشتعال کا شکار نہ ہو، بلکہ ہر صورتِ حال کو سکون اور خوش اخلاقی کے ساتھ سنبھالنے کی صلاحیت رکھتا ہو۔"
data/raw/other/81.png,پشاور، بنوں (نمائندہ جنگ، اے ایف پی) بنوں میں اقوام میر اخیل اور
data/raw/other/82.png,تقلید پرست علماء کی موجودہ نااتفاقی کے اسباب
data/raw/other/83.png,اس کے ساتھ ملحقہ علاقے کے عوام نے بجلی و گیس
data/raw/other/84.png,آخرت کا سفر
data/raw/other/85.png,کی لوڈ شیڈنگ کے خلاف مظاہرہ کیا، پولیس تشدد سے ایک نوجوان
data/raw/other/86.png,داستانِ اہلِ دل
data/raw/other/87.png,پولیس کا کہنا ہے کہ مظاہرین میں سے کسی نے ہم
data/raw/other/88.png,فضائل صحابہؓ
data/raw/other/89.png,پر براہ راست فائرنگ کی اور فائرنگ کے تبادلے کے
data/raw/other/90.png,آسان ترجمہ قرآن
data/raw/other/91.png,مظاہرہ کے دوران بنوں ڈیرہ روڈ بلاک کر دی اور سڑک
data/raw/other/92.png,حفصہ
data/raw/other/93.png,خالی کرنے سے انکار کر دیا، مظاہرین کو روڈ سے ہٹانے
data/raw/other/94.png,طلائع
data/raw/other/95.png,کیلئے پولیس نے مظاہرین پر لاٹھی چارج اور فائرنگ کی
data/raw/other/96.png,کامیابی صبر اور محنت کا نتیجہ ہے۔
data/raw/other/97.png,ملانے والی مرکزی شاہراہ پر کرفیو نافذ کر دیا گیا ہے۔ بنوں
data/raw/other/98.png,میں تشدد اس وقت شروع ہوا جب حوالہ 500 کے لگ بھگ
data/raw/other/99.png,مظاہرین نے مصروف شاہراہ بلاک کر دی اور خالی کرنے سے سے
data/raw/other/100.png,انکار کر دیا۔ مظاہرین نے شاہراہ کو 3 گھنٹے تک بلاک کر رکھا۔ پولیس کا
data/raw/other/101.png,ابوبکر صدیق
data/raw/other/102.png,منشور علی جاں بھگت اور 2 خواتین سمیت 14 افراد زخمی ہو گئے۔
data/raw/other/103.png,والدین ہماری جنت
data/raw/other/104.png,نتیجے میں ایک شہری ہلاک ہو گیا۔ تفصیلات کے مطابق بنوں
data/raw/other/105.png,ارشاد
data/raw/other/106.png,میں اقوام میر اخیل اور اسکے ساتھ ملحقہ علاقے کے عوام
data/raw/other/107.png,خواتین
data/raw/other/108.png,جس سے ایک نوجوان منشور علی جاں بھگت اور 2
data/raw/other/109.png,سیدنا
data/raw/other/110.png,صابری پرنٹنگ
data/raw/other/111.png,ایزی لوڈشاپ
data/raw/other/112.png,علاقے میں کرفیو نافذ کر دیا گیا ہے۔ مکینوں نے الزام
data/raw/other/113.png,قبر کے تین سوال
data/raw/other/114.png,لگایا کہ پولیس کی فائرنگ سے شہری ہلاک ہوا جبکہ
data/raw/other/115.png,الخط الفارسی
data/raw/other/116.png,نے بجلی و گیس کی لوڈ شیڈنگ کیخلاف مظاہرہ کیا۔ مظاہرین نے
data/raw/other/117.png,شفیق
data/raw/other/118.png,خواتین سمیت 14 افراد زخمی ہوئے۔ زخمیوں کو قریبی اسپتال
data/raw/other/119.png,خطِ نستعلیق
data/raw/other/120.png,منتقل کر دیا گیا۔۔ بنوں اور ڈیرہ اسماعیل خان ضلع کو
data/raw/synthetic/121.png,زندگی ایک خوبصورت نعمت ہے
data/raw/synthetic/122.png,پاکستان زندہ باد
data/raw/synthetic/123.png,آج کا موسم خوشگوار ہے
data/raw/synthetic/124.png,تعلیم ہر انسان کا حق ہے
data/raw/synthetic/125.png,کراچی پاکستان کا سب سے بڑا شہر ہے
data/raw/synthetic/126.png,کتاب بہترین دوست ہے
data/raw/synthetic/127.png,ہر انسان برابر ہے
data/raw/synthetic/128.png,سچ ہمیشہ کامیاب ہوتا ہے
data/raw/synthetic/129.png,پاکستان ایک خوبصورت ملک ہے
data/raw/synthetic/130.png,ماں کی دعا جنت کی ہوا
data/raw/synthetic/131.png,صفائی نصف ایمان ہے
data/raw/synthetic/132.png,محبت نفرت سے بہتر ہے
data/raw/synthetic/133.png,صحت سب سے بڑی دولت ہے
data/raw/synthetic/134.png,صبر اور شکر کامیابی کا راز ہیں
data/raw/synthetic/135.png,ہر مشکل کے بعد آسانی ہے
data/raw/synthetic/136.png,دوسروں کا احترام کریں
data/raw/synthetic/137.png,محنت کامیابی کی کنجی ہے
data/raw/synthetic/138.png,علم روشنی ہے
data/raw/synthetic/139.png,وقت بہت قیمتی ہے
data/raw/synthetic/140.png,اردو ہماری قومی زبان ہے
data/raw/synthetic/141.png,پڑھائی کامیابی کی پہلی سیڑھی ہے
data/raw/synthetic/142.png,ہمیں دوسروں کی مدد کرنی چاہیے
data/raw/synthetic/143.png,وقت کی قدر کریں
data/raw/synthetic/144.png,ہر دن ایک نئی امید ہے
data/raw/synthetic/145.png,کامیابی مسلسل محنت سے ملتی ہے
data/raw/synthetic/146.png,اچھی عادتیں کامیابی لاتی ہیں
data/raw/synthetic/147.png,کتابیں علم کا خزانہ ہیں
data/raw/synthetic/148.png,نیکی کبھی ضائع نہیں ہوتی
data/raw/synthetic/149.png,محنت کا پھل میٹھا ہوتا ہے
data/raw/synthetic/150.png,ہم سب پاکستانی ہیں
data/raw/synthetic/151.png,صاف ماحول صحت کی ضمانت ہے
data/raw/synthetic/152.png,درخت لگائیں ماحول بچائیں
data/raw/synthetic/153.png,دیانت داری بہترین پالیسی ہے
data/raw/synthetic/154.png,اتحاد ایمان اور نظم
data/raw/synthetic/155.png,ہمیشہ سچ بولیں
data/raw/synthetic/156.png,علم انسان کو عظیم بناتا ہے
data/raw/synthetic/157.png,مثبت سوچ کامیابی کی بنیاد ہے
data/raw/synthetic/158.png,ہمیں اپنے ملک سے محبت ہے
data/raw/synthetic/159.png,خوش رہیں اور دوسروں کو خوش رکھیں
data/raw/synthetic/160.png,امن سب کی ضرورت ہے
data/raw/signboards/161.png,سلطان WARDROBE
data/raw/signboards/162.png,بجلی کی بچت برائے مہربانی کام کی جگہ چھوڑتے وقت سوئچ اور لائٹ بند کر دیں کیونکہ یہ بچت آپ کو فائدہ پہنچائے گی۔
data/raw/signboards/163.png,حرمین جیولرز
data/raw/signboards/164.png,کوشش
data/raw/signboards/165.png,شان میڈیکل سٹور
data/raw/signboards/166.png,اسٹنٹ ڈار کریئر انسٹیٹیوٹ آف میڈیکل
data/raw/signboards/167.png,حضرت نوح
data/raw/signboards/168.png,شاہ میر کھسہ محل کھسہ، چپل، کالاپوری، پمپنگ سینڈل دستیاب ہے۔
data/raw/signboards/169.png,چارج اور آنسو گیس کے شیل فائر کئے جس کے
data/raw/signboards/170.png,جواب میں مظاہرین نے پولیس پر پتھراؤ شروع کر دیا۔ بنوں کے
data/raw/signboards/171.png,ایک اور پولیس افسر نے بتایا کہ فائرنگ پہلے مظاہرین
data/raw/signboards/172.png,میں سے کسی نے پولیس پر براہ راست کی۔ انہوں
data/raw/signboards/173.png,تصور بھی نہیں کر سکتا، حتی کہ پاکستان میں رہنے والی
data/raw/signboards/174.png,اقلیتیں بھی سرکار و عالم ﷺ کی شان میں گستاخی نہیں کر سکتیں لہذا
data/raw/signboards/175.png,میں تمام مسالک سے تعلق رکھنے والے مذہبی رہنماؤں سے
data/raw/signboards/176.png,درخواست کرتا ہوں کہ وہ وزیراعظم یوسف رضا گیلانی کی اس واضح
data/raw/signboards/177.png,لوہاری، رکون، بھون، ایوو، بھیریا، گاندر
data/raw/signboards/178.png,اللہ توکل جنرل اینڈ کریانہ سٹور بازار سے بار عائیت خرید فرمائیں دو کانداروں کے لیے خصوصی رعائیت
data/raw/signboards/179.png,محمد ﷺ
data/raw/signboards/180.png,اٹک ATTOCK
data/raw/signboards/181.png,عمرکوٹ UMERKOT
data/raw/signboards/182.png,کہنا ہے کہ ایک شخص فائرنگ کے تبادلے کے نتیجے
data/raw/signboards/183.png,نے کہا کہ پولیس نے مظاہرین کو منتشر کرنے کیلئے
data/raw/signboards/184.png,ہوائی فائرنگ کی۔ انہوں نے کہا کہ مظاہرین نے بجلی
data/raw/signboards/185.png,کے گرڈ اسٹیشن پر حملہ کیا۔
data/raw/signboards/186.png,اسٹیٹ بینک آف پاکستان STATE BANK OF PAKISTAN، ٹاور کیماری TOWER / KAEMARI، صدر SADDAR — AGHA STEEL INDUSTRIES
data/raw/signboards/187.png,چترال Chitral، دیر Dir
data/raw/signboards/188.png,حضرت نوح
data/raw/signboards/189.png,کراچی KARACHI
data/raw/signboards/190.png,دکان کھلی ہے / وقفہ برائے نماز
data/raw/signboards/191.png,آوجی
data/raw/signboards/192.png,خان اینڈ پکوان سنٹر بریانی ہاؤس کا افتتاح ہو چکا ہے محلہ منشیانوالہ وارڈ نمبر 05 جھنگ سٹی
data/raw/signboards/193.png,میں جاں بحق ہوا جبکہ مکینوں کا الزام ہے کہ
data/raw/signboards/194.png,مظاہرین میں سے ایک شخص پولیس کی فائرنگ سے ہلاک
data/raw/signboards/195.png,ہوا ہے۔ بنوں کے ایک پولیس افسر نے اے ایف پی
data/raw/signboards/196.png,کو بتایا کہ پولیس نے مظاہرین کو منتشر کرنے کیلئے لاٹھی
data/raw/signboards/197.png,کراچی (اسٹاف رپورٹر) متحدہ قومی موومنٹ کے قائد
data/raw/signboards/198.png,الطاف حسین نے واضح اور دوٹوک الفاظ میں کہا ہے کہ کوئی
data/raw/signboards/199.png,بھی مسلمان اللہ تعالیٰ کے محبوب اور نبی آخرالزماں حضرت
data/raw/signboards/200.png,محمد مصطفیٰ ﷺ کی شان میں گستاخی کرنا تو کجا اس کا
